flow_key,total_packets,total_bytes,flow_duration,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,direction_ratio,burst_count,burst_avg_size,bytes_per_second,packets_per_second,burst_mean_size_variance,small_to_large_ratio,inter_burst_gap,source_pcap,label
"(17, '10.211.218.53', 65246, '10.211.218.77', 53)",2,239,0.0373799800872802,119.5,54.5,65,174,0.0373799800872802,0.0,0.2719665271966527,1,2.0,6393.796878488101,53.50457638902177,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 50841, '10.211.218.77', 53)",2,324,0.0489668846130371,162.0,83.0,79,245,0.0489668846130371,0.0,0.2438271604938271,1,2.0,6616.716635342922,40.84392984779581,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 63748, '10.211.218.77', 53)",2,324,0.0487880706787109,162.0,83.0,79,245,0.0487880706787109,0.0,0.2438271604938271,1,2.0,6640.967668790805,40.99362758512842,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 57628, '10.211.218.77', 53)",2,279,0.0492720603942871,139.5,60.5,79,200,0.0492720603942871,0.0,0.2831541218637993,1,2.0,5662.438261509131,40.59095527963535,0.0,1.0,0.0,copilot_005.pcap,copilot
"(6, '10.211.218.53', 63474, '204.79.197.222', 443)",5,226,77.36264896392822,45.2,5.564171097297422,40,52,19.340662240982056,19.811775911705748,0.3628318584070796,3,1.6666666666666667,2.9213063801031,0.0646306721261747,9.38888888888889,5.0,38.63345742225647,copilot_005.pcap,copilot
"(17, '10.211.218.53', 65330, '10.211.218.77', 53)",2,262,0.0600359439849853,131.0,64.0,67,195,0.0600359439849853,0.0,0.2557251908396946,1,2.0,4364.052309488541,33.31337640830947,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 54888, '10.211.218.77', 53)",2,261,0.0589280128479003,130.5,63.5,67,194,0.0589280128479003,0.0,0.2567049808429119,1,2.0,4429.132892596758,33.93971565208244,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 59079, '10.211.218.77', 53)",2,237,0.0573720932006835,118.5,51.5,67,170,0.0573720932006835,0.0,0.2827004219409282,1,2.0,4130.928240163566,34.86015392543094,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 63771, '10.211.218.77', 53)",2,315,0.1893739700317382,157.5,81.5,76,239,0.1893739700317382,0.0,0.2412698412698412,2,1.0,1663.3753833602757,10.561113545144607,6642.25,1.0,0.1893739700317382,copilot_005.pcap,copilot
"(17, '10.211.218.53', 63170, '10.211.218.77', 53)",2,315,0.188831090927124,157.5,81.5,76,239,0.188831090927124,0.0,0.2412698412698412,2,1.0,1668.157497017102,10.591476171537154,6642.25,1.0,0.188831090927124,copilot_005.pcap,copilot
"(17, '10.211.218.53', 56179, '10.211.218.77', 53)",2,270,0.1884791851043701,135.0,59.0,76,194,0.1884791851043701,0.0,0.2814814814814815,2,1.0,1432.5189269599605,10.61125131081452,3481.0,2.0,0.1884791851043701,copilot_005.pcap,copilot
"(17, '10.211.218.53', 64891, '10.211.218.77', 53)",2,287,0.1426010131835937,143.5,76.5,67,220,0.1426010131835937,0.0,0.2334494773519163,2,1.0,2012.6084211652667,14.02514579209245,5852.25,1.0,0.1426010131835937,copilot_005.pcap,copilot
"(17, '10.211.218.53', 52538, '10.211.218.77', 53)",2,270,0.1426119804382324,135.0,68.0,67,203,0.1426119804382324,0.0,0.2481481481481481,2,1.0,1893.249074659204,14.024067219697804,4624.0,1.0,0.1426119804382324,copilot_005.pcap,copilot
"(17, '10.211.218.53', 55458, '10.211.218.77', 53)",2,274,0.1423759460449218,137.0,70.0,67,207,0.1423759460449218,0.0,0.2445255474452554,2,1.0,1924.4823835168663,14.047316668006324,4900.0,1.0,0.1423759460449218,copilot_005.pcap,copilot
"(6, '10.211.218.53', 50691, '20.190.146.32', 443)",3,120,0.0675568580627441,40.0,0.0,40,40,0.033778429031372,0.0336863994598388,0.6666666666666666,1,3.0,1776.2815418169498,44.40703854542375,0.0,3.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 52540, '10.211.218.77', 53)",2,339,0.0595178604125976,169.5,90.5,79,260,0.0595178604125976,0.0,0.2330383480825958,1,2.0,5695.769264048455,33.60335848996139,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 54232, '10.211.218.77', 53)",2,327,0.0790851116180419,163.5,84.5,79,248,0.0790851116180419,0.0,0.2415902140672783,1,2.0,4134.785844133528,25.289210055862554,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 57665, '10.211.218.77', 53)",2,282,0.0788979530334472,141.0,62.0,79,203,0.0788979530334472,0.0,0.2801418439716312,1,2.0,3574.2372160206937,25.34920011362194,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 50931, '10.211.218.77', 53)",2,318,0.0556790828704834,159.0,83.0,76,242,0.0556790828704834,0.0,0.2389937106918239,1,2.0,5711.300969876036,35.920131886012804,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 64040, '10.211.218.77', 53)",1,76,1e-09,76.0,0.0,76,76,0.0,0.0,1.0,1,1.0,76000000000.0,1000000000.0,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 49665, '10.211.218.77', 53)",2,273,0.059844970703125,136.5,60.5,76,197,0.059844970703125,0.0,0.2783882783882784,1,2.0,4561.786843447221,33.419683834778176,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 60569, '10.211.218.77', 53)",2,285,0.0368781089782714,142.5,64.5,78,207,0.0368781089782714,0.0,0.2736842105263158,1,2.0,7728.16198813018,54.23271570617671,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 50982, '10.211.218.77', 53)",2,330,0.0362460613250732,165.0,87.0,78,252,0.0362460613250732,0.0,0.2363636363636363,1,2.0,9104.437501233331,55.17840909838384,0.0,1.0,0.0,copilot_005.pcap,copilot
"(6, '10.211.218.53', 62021, '135.233.45.223', 443)",35,26420,4.796766996383667,754.8571428571429,705.0181413210846,52,2748,0.1410813822465784,0.2306029302803341,0.7718016654049962,12,2.9166666666666665,5507.87645510368,7.296581223642272,188881.54566936727,0.9333333333333332,0.4264789061112837,copilot_005.pcap,copilot
"(17, '10.211.218.53', 63500, '10.211.218.77', 53)",2,262,0.0474438667297363,131.0,64.0,67,195,0.0474438667297363,0.0,0.2557251908396946,1,2.0,5522.315486899102,42.15508005266491,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 63694, '10.211.218.77', 53)",2,261,0.052304983139038,130.5,63.5,67,194,0.052304983139038,0.0,0.2567049808429119,1,2.0,4989.964327226813,38.2372745381365,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 61903, '10.211.218.77', 53)",2,237,0.0562379360198974,118.5,51.5,67,170,0.0562379360198974,0.0,0.2827004219409282,1,2.0,4214.237163969662,35.563182818309386,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 61988, '10.211.218.77', 53)",2,324,0.1764049530029297,162.0,83.0,79,245,0.1764049530029297,0.0,0.2438271604938271,2,1.0,1836.6831230335076,11.337550142182144,6889.0,1.0,0.1764049530029297,copilot_005.pcap,copilot
"(17, '10.211.218.53', 53831, '10.211.218.77', 53)",2,324,0.1757349967956543,162.0,83.0,79,245,0.1757349967956543,0.0,0.2438271604938271,2,1.0,1843.685127651319,11.380772392909376,6889.0,1.0,0.1757349967956543,copilot_005.pcap,copilot
"(17, '10.211.218.53', 59364, '10.211.218.77', 53)",2,279,0.1754989624023437,139.5,60.5,79,200,0.1754989624023437,0.0,0.2831541218637993,2,1.0,1589.752988740599,11.396078772334045,3660.25,1.0,0.1754989624023437,copilot_005.pcap,copilot
"(17, '10.211.218.53', 51401, '10.211.218.77', 53)",2,322,0.0516209602355957,161.0,85.0,76,246,0.0516209602355957,0.0,0.2360248447204969,1,2.0,6237.776254653279,38.74395189225639,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 59956, '10.211.218.77', 53)",2,314,0.0609259605407714,157.0,81.0,76,238,0.0609259605407714,0.0,0.2420382165605095,1,2.0,5153.79646398635,32.82672906997676,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 58762, '10.211.218.77', 53)",2,270,0.0708510875701904,135.0,59.0,76,194,0.0708510875701904,0.0,0.2814814814814815,1,2.0,3810.809533904721,28.228218769664604,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 63933, '10.211.218.77', 53)",2,258,0.0436489582061767,129.0,68.0,61,197,0.0436489582061767,0.0,0.2364341085271318,1,2.0,5910.7939937840365,45.82010847894602,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 56640, '10.211.218.77', 53)",2,254,0.0451009273529052,127.0,66.0,61,193,0.0451009273529052,0.0,0.2401574803149606,1,2.0,5631.813244381949,44.34498617623581,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 58831, '10.211.218.77', 53)",2,230,0.0451397895812988,115.0,54.0,61,169,0.0451397895812988,0.0,0.2652173913043478,1,2.0,5095.282945122273,44.30680821845455,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 52961, '10.211.218.77', 53)",2,258,0.0396161079406738,129.0,68.0,61,197,0.0396161079406738,0.0,0.2364341085271318,1,2.0,6512.502449416834,50.484515111758405,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 60786, '10.211.218.77', 53)",2,254,0.0398571491241455,127.0,66.0,61,193,0.0398571491241455,0.0,0.2401574803149606,1,2.0,6372.758854599726,50.1792035795254,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 64177, '10.211.218.77', 53)",2,230,0.0395050048828125,115.0,54.0,61,169,0.0395050048828125,0.0,0.2652173913043478,1,2.0,5822.047122441097,50.6264967168791,0.0,2.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 63253, '10.211.218.77', 53)",2,262,0.1363008022308349,131.0,64.0,67,195,0.1363008022308349,0.0,0.2557251908396946,2,1.0,1922.2190604299203,14.673427942213134,4096.0,2.0,0.1363008022308349,copilot_005.pcap,copilot
"(17, '10.211.218.53', 54561, '10.211.218.77', 53)",2,261,0.1344938278198242,130.5,63.5,67,194,0.1344938278198242,0.0,0.2567049808429119,2,1.0,1940.6095003084515,14.870570883589668,4032.25,2.0,0.1344938278198242,copilot_005.pcap,copilot
"(17, '10.211.218.53', 62134, '10.211.218.77', 53)",2,237,0.1335439682006836,118.5,51.5,67,170,0.1335439682006836,0.0,0.2827004219409282,2,1.0,1774.6964029393491,14.976340953074676,2652.25,2.0,0.1335439682006836,copilot_005.pcap,copilot
"(17, '10.211.218.53', 59779, '10.211.218.77', 53)",2,341,0.1697280406951904,170.5,91.5,79,262,0.1697280406951904,0.0,0.2316715542521994,2,1.0,2009.096426278742,11.78355675236799,8372.25,1.0,0.1697280406951904,copilot_005.pcap,copilot
"(17, '10.211.218.53', 49987, '10.211.218.77', 53)",1,79,1e-09,79.0,0.0,79,79,0.0,0.0,1.0,1,1.0,79000000000.0,1000000000.0,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 53447, '10.211.218.77', 53)",2,286,0.1678721904754638,143.0,64.0,79,207,0.1678721904754638,0.0,0.2762237762237762,2,1.0,1703.6770604467788,11.913825597529922,4096.0,1.0,0.1678721904754638,copilot_005.pcap,copilot
"(17, '10.211.218.53', 63124, '10.211.218.77', 53)",1,79,1e-09,79.0,0.0,79,79,0.0,0.0,1.0,1,1.0,79000000000.0,1000000000.0,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 54671, '10.211.218.77', 53)",2,318,0.0484139919281005,159.0,83.0,76,242,0.0484139919281005,0.0,0.2389937106918239,1,2.0,6568.349093631041,41.31037165805686,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 49985, '10.211.218.77', 53)",2,327,0.0480351448059082,163.5,87.5,76,251,0.0480351448059082,0.0,0.2324159021406728,1,2.0,6807.515649661991,41.636181343498414,0.0,1.0,0.0,copilot_005.pcap,copilot
"(17, '10.211.218.53', 56671, '10.211.218.77', 53)",2,273,0.0476510524749755,136.5,60.5,76,197,0.0476510524749755,0.0,0.2783882783882784,1,2.0,5729.14942735774,41.97179067661348,0.0,2.0,0.0,copilot_005.pcap,copilot
"(6, '10.211.218.53', 53800, '170.114.52.4', 443)",34,1360,245.68172693252563,40.0,0.0,40,40,7.444900816137141,7.674114098748645,0.5,17,2.0,5.535617227135139,0.1383904306783784,0.0,34.0,15.354983687400818,copilot_006.pcap,copilot
"(6, '10.211.218.53', 57648, '20.42.65.89', 443)",384,198920,248.498046875,518.0208333333334,617.4903420156778,40,1400,0.6488199657310705,3.503869799992162,0.9501105972250152,88,4.363636363636363,800.4891889555219,1.545283775180577,188728.6769408728,1.9444444444444444,2.8417773109742965,copilot_006.pcap,copilot
"(6, '10.211.218.53', 61044, '20.189.173.18', 443)",25608,23432467,243.52302312850952,915.0447906904092,643.7347504320542,40,1400,0.0095100176954937,0.1411809615364097,0.9854445970200236,333,76.90090090090091,96222.79938449372,105.15638181153165,283092.74178395164,0.5573730319181524,0.6841700594109225,copilot_006.pcap,copilot
"(6, '10.211.218.53', 58294, '172.188.155.25', 443)",20,1364,240.13367009162903,68.2,28.43167247982433,40,106,12.638614215348897,18.9364797052556,0.530791788856305,11,1.818181818181818,5.68016971330814,0.0832869459429346,533.0405188246096,20.0,23.97866678237915,copilot_006.pcap,copilot
"(6, '10.211.218.53', 62665, '20.189.173.18', 443)",4,174,79.81059288978577,43.5,4.924428900898052,40,52,26.60353096326192,19.092992831535184,0.4712643678160919,4,1.0,2.1801617266555686,0.0501186603828866,24.25,4.0,26.60353096326192,copilot_006.pcap,copilot
"(6, '10.211.218.53', 50063, '170.114.52.83', 443)",16,664,77.06650805473328,41.5,5.809475019311125,40,64,5.1377672036488855,7.243535400306126,0.4819277108433735,6,2.6666666666666665,8.615934687587268,0.2076128840382474,2.222222222222222,16.0,15.381326293945312,copilot_006.pcap,copilot
"(6, '10.211.218.53', 63416, '20.42.65.89', 443)",5,226,80.66468811035156,45.2,5.564171097297422,40,52,20.16617202758789,20.19473181758306,0.3628318584070796,5,1.0,2.8017216119502706,0.0619849914148289,30.96,5.0,20.16617202758789,copilot_006.pcap,copilot
"(6, '10.211.218.53', 60304, '104.215.18.215', 443)",17,1215,221.21441102027893,71.47058823529412,26.66594578033679,40,99,13.825900688767431,23.74850795266786,0.5720164609053497,10,1.7,5.49240890046996,0.0768485195950529,372.49,17.0,24.552132341596817,copilot_006.pcap,copilot
"(6, '10.211.218.53', 64229, '134.224.4.140', 443)",41,4068,231.3102788925171,99.21951219512196,79.45377922986664,40,250,5.782756972312927,9.682052497101148,0.6632251720747296,28,1.4642857142857142,17.586767088246333,0.17725109405558,7574.95138888889,33.0,8.553493173034102,copilot_006.pcap,copilot
"(6, '10.211.218.53', 60699, '134.224.4.49', 443)",18,1032,200.75574493408203,57.333333333333336,12.364824660660936,40,68,11.809161466710709,18.000730663521853,0.627906976744186,12,1.5,5.140575181740658,0.0896611950303603,64.0,18.0,18.22555375099182,copilot_006.pcap,copilot
"(17, '10.211.218.53', 60833, '10.211.218.77', 53)",2,244,0.044191837310791,122.0,62.0,60,184,0.044191837310791,0.0,0.2459016393442623,1,2.0,5521.381658879765,45.25722671212922,0.0,2.0,0.0,copilot_006.pcap,copilot
"(17, '10.211.218.53', 62617, '10.211.218.77', 53)",2,243,0.0504448413848876,121.5,61.5,60,183,0.0504448413848876,0.0,0.2469135802469135,1,2.0,4817.142711302055,39.64726511359716,0.0,2.0,0.0,copilot_006.pcap,copilot
"(17, '10.211.218.53', 54233, '10.211.218.77', 53)",2,219,0.0458109378814697,109.5,49.5,60,159,0.0458109378814697,0.0,0.273972602739726,1,2.0,4780.517713185355,43.65769601082516,0.0,2.0,0.0,copilot_006.pcap,copilot
"(6, '10.211.218.53', 59961, '10.211.218.77', 53)",3,374,7.915496826171875e-05,124.66666666666669,119.03034160340052,40,293,3.9577484130859375e-05,3.9577484130859375e-05,0.893048128342246,1,3.0,4724908.722891566,37900.33734939759,0.0,2.0,0.0,copilot_006.pcap,copilot
"(6, '10.211.218.53', 59381, '204.79.197.222', 443)",5,226,82.68297719955444,45.2,5.564171097297422,40,52,20.67074429988861,20.777831860553405,0.3628318584070796,3,1.6666666666666667,2.7333316681927347,0.0604719395617861,9.38888888888889,5.0,41.28152251243591,copilot_006.pcap,copilot
"(17, '10.211.218.53', 61269, '10.211.218.77', 53)",2,318,0.1589810848236084,159.0,83.0,76,242,0.1589810848236084,0.0,0.2389937106918239,2,1.0,2000.237955055,12.580112924874216,6889.0,1.0,0.1589810848236084,copilot_006.pcap,copilot
"(17, '10.211.218.53', 53366, '10.211.218.77', 53)",2,318,0.1586401462554931,159.0,83.0,76,242,0.1586401462554931,0.0,0.2389937106918239,2,1.0,2004.536729863162,12.607149244422402,6889.0,1.0,0.1586401462554931,copilot_006.pcap,copilot
"(17, '10.211.218.53', 56809, '10.211.218.77', 53)",2,273,0.1582469940185547,136.5,60.5,76,197,0.1582469940185547,0.0,0.2783882783882784,2,1.0,1725.1512529077827,12.638470717273131,3660.25,2.0,0.1582469940185547,copilot_006.pcap,copilot
"(17, '10.211.218.53', 60546, '10.211.218.77', 53)",6,740,49.51256012916565,123.33333333333331,70.18942623754347,66,244,9.90251202583313,12.767426516532856,0.2932432432432432,4,1.5,14.945702627162252,0.1211813726526669,2841.421875,5.0,16.48245970408122,copilot_006.pcap,copilot
"(17, '10.211.218.53', 50182, '10.211.218.77', 53)",6,752,49.5236930847168,125.33333333333331,68.92911012208283,66,242,9.90473861694336,12.76586776426553,0.288563829787234,4,1.5,15.184651086372032,0.1211541310082875,4488.1875,5.0,16.4863383769989,copilot_006.pcap,copilot
"(6, '10.211.218.53', 61178, '170.114.52.83', 443)",33,6103,153.72730016708374,184.93939393939397,377.71401233576734,40,1400,4.803978130221367,7.094474553453561,0.6337866622972309,12,2.75,39.70017032346725,0.2146658398614483,39273.2766729798,9.333333333333334,13.949018673463302,copilot_006.pcap,copilot
"(17, '10.211.218.53', 60838, '10.211.218.77', 53)",2,403,0.0264539718627929,201.5,134.5,67,336,0.0264539718627929,0.0,0.1662531017369727,1,2.0,15234.007282165903,75.60301380727496,0.0,1.0,0.0,copilot_006.pcap,copilot
"(17, '10.211.218.53', 55264, '10.211.218.77', 53)",2,544,0.0313560962677001,272.0,205.0,67,477,0.0313560962677001,0.0,0.1231617647058823,1,2.0,17349.098413132902,63.78345004828273,0.0,1.0,0.0,copilot_006.pcap,copilot
"(17, '10.211.218.53', 60685, '10.211.218.77', 53)",2,448,0.0310351848602294,224.0,157.0,67,381,0.0310351848602294,0.0,0.1495535714285714,1,2.0,14435.228983414125,64.44298653309878,0.0,1.0,0.0,copilot_006.pcap,copilot
"(17, '10.211.218.53', 53412, '10.211.218.77', 53)",2,381,0.0397019386291503,190.5,118.5,72,309,0.0397019386291503,0.0,0.1889763779527559,1,2.0,9596.508713563371,50.375373824479645,0.0,1.0,0.0,copilot_006.pcap,copilot
"(17, '10.211.218.53', 50930, '10.211.218.77', 53)",1,72,1e-09,72.0,0.0,72,72,0.0,0.0,1.0,1,1.0,72000000000.0,1000000000.0,0.0,1.0,0.0,copilot_006.pcap,copilot
"(17, '10.211.218.53', 52116, '10.211.218.77', 53)",2,386,0.0535969734191894,193.0,121.0,72,314,0.0535969734191894,0.0,0.1865284974093264,1,2.0,7201.899200185052,37.315539897331874,0.0,1.0,0.0,copilot_006.pcap,copilot
"(6, '10.211.218.53', 59910, '10.211.218.77', 53)",13,721,0.1861779689788818,55.46153846153846,36.716408791658985,40,178,0.0155148307482401,0.0369501521101913,0.4576976421636616,2,6.5,3872.638658346214,69.82566235575698,51.190617913832206,13.0,0.1321749687194824,copilot_006.pcap,copilot
"(6, '10.211.218.53', 54447, '10.211.218.77', 53)",13,744,0.2000701427459716,57.23076923076923,42.65271899738425,40,201,0.0166725118954976,0.039335380160667,0.4435483870967742,2,6.5,3718.6958023249576,64.97721159976405,82.29081632653063,12.0,0.1397850513458252,copilot_006.pcap,copilot
"(6, '10.211.218.53', 50838, '10.211.218.77', 53)",13,720,0.2279469966888427,55.38461538461539,36.459753283140245,40,177,0.0189955830574035,0.0481402820397124,0.4583333333333333,2,6.5,3158.6290254257237,57.03080184796445,50.00510204081635,13.0,0.1743011474609375,copilot_006.pcap,copilot
"(6, '10.211.218.53', 62738, '20.50.201.205', 443)",15,9388,125.94236207008362,625.8666666666667,1338.1363092832592,40,5480,8.995883005005973,32.169613604355646,0.2096293140178952,7,2.142857142857143,74.54203530640329,0.1191021015760598,300045.19387755095,4.5,20.978367686271667,copilot_006.pcap,copilot
"(6, '10.211.218.53', 51640, '10.211.218.77', 53)",13,827,0.2041678428649902,63.61538461538461,60.150501579261054,40,266,0.0170139869054158,0.0375388884544868,0.4207980652962515,2,6.5,4050.588909571176,63.67310256883348,174.3028628117913,12.0,0.132200002670288,copilot_006.pcap,copilot
"(6, '10.211.218.53', 54613, '10.211.218.77', 53)",13,827,0.2035770416259765,63.61538461538461,60.150501579261054,40,266,0.0169647534688313,0.0375910172978772,0.4207980652962515,2,6.5,4062.344129744315,63.857888375666384,174.3028628117913,12.0,0.1324198246002197,copilot_006.pcap,copilot
"(6, '10.211.218.53', 64002, '10.211.218.77', 53)",13,783,0.2037851810455322,60.23076923076923,48.8422166796053,40,222,0.016982098420461,0.0375959537808083,0.4444444444444444,2,6.5,3842.28134736182,63.79266604815282,90.9298469387755,12.0,0.1324198246002197,copilot_006.pcap,copilot
"(6, '10.211.218.53', 62944, '10.211.218.77', 53)",13,790,0.1516041755676269,60.76923076923077,56.1278127219184,40,253,0.0126336812973022,0.0274805411656367,0.410126582278481,1,13.0,5210.938267644219,85.74961706249981,0.0,12.0,0.0,copilot_006.pcap,copilot
"(6, '10.211.218.53', 57241, '10.211.218.77', 53)",13,785,0.1904687881469726,60.38461538461539,54.81091758391327,40,248,0.0158723990122477,0.0379484537586725,0.4127388535031847,2,6.5,4121.41016718322,68.25265245016799,180.00694444444437,12.0,0.1351048946380615,copilot_006.pcap,copilot
